,start_datetime,end_datetime,trans_mesh_code,receive_mesh_code,frequency,trans_s_lat,trans_s_lon,trans_n_lat,trans_n_lon,receive_s_lat,receive_s_lon,receive_n_lat,receive_n_lon,rssi_avg
80,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-34-511,5339-43-66-87-24-500,92000000000,35.723624999844,139.4593125,35.723666666511,139.459375,35.723499999843995,139.45925,35.723541666511004,139.4593125,8.909999999999998e-09
81,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-35-511,5339-43-66-87-24-500,92000000000,35.723624999844,139.4594375,35.723666666511,139.4595,35.723499999843995,139.45925,35.723541666511004,139.4593125,5.62e-10
82,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-37-501,5339-43-66-87-24-500,92000000000,35.723583333177,139.4596875,35.723624999844,139.45975,35.723499999843995,139.45925,35.723541666511004,139.4593125,7.079999999999999e-11
83,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-43-500,5339-43-66-87-24-500,92000000000,35.723666666511,139.459125,35.723708333177,139.4591875,35.723499999843995,139.45925,35.723541666511004,139.4593125,4.4700000000000005e-09
84,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-47-511,5339-43-66-87-24-500,92000000000,35.723708333177,139.4596875,35.723749999843996,139.45975,35.723499999843995,139.45925,35.723541666511004,139.4593125,5.62e-10
85,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-48-511,5339-43-66-87-24-500,92000000000,35.723708333177,139.4598125,35.723749999843996,139.459875,35.723499999843995,139.45925,35.723541666511004,139.4593125,7.079999999999999e-11
86,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-53-511,5339-43-66-87-24-500,92000000000,35.723791666511005,139.4591875,35.723833333177,139.45925,35.723499999843995,139.45925,35.723541666511004,139.4593125,2.2399999999999997e-09
87,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-54-500,5339-43-66-87-24-500,92000000000,35.723749999843996,139.45925,35.723791666511005,139.4593125,35.723499999843995,139.45925,35.723541666511004,139.4593125,5.62e-10
88,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-56-511,5339-43-66-87-24-500,92000000000,35.723791666511005,139.4595625,35.723833333177,139.459625,35.723499999843995,139.45925,35.723541666511004,139.4593125,5.62e-10
89,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-57-511,5339-43-66-87-24-500,92000000000,35.723791666511005,139.4596875,35.723833333177,139.45975,35.723499999843995,139.45925,35.723541666511004,139.4593125,3.55e-11
90,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-65-501,5339-43-66-87-24-500,92000000000,35.723833333177,139.4594375,35.723874999844,139.4595,35.723499999843995,139.45925,35.723541666511004,139.4593125,1.1199999999999999e-09
91,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-66-511,5339-43-66-87-24-500,92000000000,35.723874999844,139.4595625,35.723916666511,139.459625,35.723499999843995,139.45925,35.723541666511004,139.4593125,1.41e-10
92,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-73-501,5339-43-66-87-24-500,92000000000,35.72391666650999,139.4591875,35.723958333177,139.45925,35.723499999843995,139.45925,35.723541666511004,139.4593125,2.82e-10
93,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-74-511,5339-43-66-87-24-500,92000000000,35.723958333177,139.4593125,35.723999999844,139.459375,35.723499999843995,139.45925,35.723541666511004,139.4593125,2.82e-10
94,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-76-500,5339-43-66-87-24-500,92000000000,35.72391666650999,139.4595,35.723958333177,139.4595625,35.723499999843995,139.45925,35.723541666511004,139.4593125,3.55e-11
95,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-83-501,5339-43-66-87-24-500,92000000000,35.723999999844,139.4591875,35.72404166651,139.45925,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
96,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-83-511,5339-43-66-87-24-500,92000000000,35.72404166651,139.4591875,35.724083333177,139.45925,35.723499999843995,139.45925,35.723541666511004,139.4593125,2.82e-10
